Species_1,Species_2,Distance,Dist *100
6136265,294441962,0.877064,87.7064
726965494,294441962,0.018018,1.8018
726965490,294441962,0.01952,1.952
726965486,294441962,0.013514,1.3514
726965482,294441962,0.010511,1.0511
726965478,294441962,0.006006,0.6006
753220758,294441962,0.818318,81.8318
208429852,294441962,0.818318,81.8318
34447098,294441962,0.865809,86.5809
23334612,294441962,0.882883,88.2883
698029512,294441962,0.887387,88.7387
672432742,294441962,0.001502,0.1502
672351302,294441962,0.003003,0.3003
302317864,294441962,0.865052,86.5052
283139266,294441962,0.028529,2.8529
229342012,294441962,0.818318,81.8318
212671461,294441962,0.87175,87.175
182636909,294441962,0.868512,86.8512
166064279,294441962,0.868512,86.8512
164520995,294441962,0.865052,86.5052
92090662,294441962,0.866782,86.6782
22252953,294441962,0.078078,7.8078
601447521,294441962,0.878378,87.8378
557307522,294441962,0.893116,89.3116
544446249,294441962,0.015015,1.5015
514054828,294441962,0.875,87.5
514054822,294441962,0.873264,87.3264
514054816,294441962,0.873264,87.3264
514054798,294441962,0.876736,87.6736
514252782,294441962,0.042042,4.2042
482679745,294441962,0.036036,3.6036
416948801,294441962,0.012012,1.2012
402914238,294441962,0.004505,0.4505
322688187,294441962,0.81982,81.982
294441962,294441962,0,0
41057570,294441962,0.873394,87.3394
400354852,294441962,0.891892,89.1892
359427494,294441962,0.006006,0.6006
353078721,294441962,0.866782,86.6782
38260414,294441962,0.001502,0.1502
38260410,294441962,0.031532,3.1532
38112399,294441962,0.001502,0.1502
38112395,294441962,0.033033,3.3033
156766565,294441962,0.816817,81.6817
156766545,294441962,0.816817,81.6817
156766537,294441962,0.816817,81.6817
156766533,294441962,0.816817,81.6817
156766529,294441962,0.816817,81.6817
156766505,294441962,0.816817,81.6817
149287217,294441962,0.003003,0.3003
21063917,294441962,0.815315,81.5315
21038821,294441962,0.036036,3.6036
241897474,294441962,0.815315,81.5315
32265024,294441962,0.810811,81.0811
18025358,294441962,0.884384,88.4384
47531122,294441962,0.810811,81.0811
204324151,294441962,0.906907,90.6907
195764992,294441962,0.882883,88.2883
KM052275,294441962,0.876106,87.6106
AY148187,294441962,0.887387,88.7387
M37899,294441962,0.81982,81.982
KF214742,294441962,0.015015,1.5015
GQ411199,294441962,0.081081,8.1081
62857328,41057570,0.761468,76.1468
9633607,41057570,0.724907,72.4907
6136264,41057570,0.878899,87.8899
138873,41057570,0.880734,88.0734
237642071,41057570,0.513761,51.3761
71658847,41057570,0.900917,90.0917
18999349,41057570,0.873394,87.3394
338826805,41057570,0.785321,78.5321
550455635,41057570,0.832323,83.2323
422933778,41057570,0.066055,6.6055
56698740,41057570,0.788991,78.8991
33235706,41057570,0.739623,73.9623
23334622,41057570,0.8,80
23334619,41057570,0.776147,77.6147
401715658,41057570,0.811009,81.1009
389617268,41057570,0.097248,9.7248
378941792,41057570,0.733583,73.3583
817524604,41057570,0.715596,71.5596
6136266,41057570,0.06055,6.055
6136265,41057570,0.075229,7.5229
726965494,41057570,0.873394,87.3394
726965490,41057570,0.87156,87.156
726965486,41057570,0.873394,87.3394
726965482,41057570,0.873394,87.3394
726965478,41057570,0.873394,87.3394
753220758,41057570,0.893578,89.3578
208429852,41057570,0.884404,88.4404
34447098,41057570,0.0625,6.25
23334612,41057570,0.801835,80.1835
698029512,41057570,0.811009,81.1009
672432742,41057570,0.873394,87.3394
672351302,41057570,0.873394,87.3394
302317864,41057570,0.895413,89.5413
283139266,41057570,0.873394,87.3394
229342012,41057570,0.884404,88.4404
212671461,41057570,0.902752,90.2752
182636909,41057570,0.895413,89.5413
166064279,41057570,0.897248,89.7248
164520995,41057570,0.904587,90.4587
92090662,41057570,0.891743,89.1743
22252953,41057570,0.878899,87.8899
601447521,41057570,0.801835,80.1835
557307522,41057570,0.774312,77.4312
544446249,41057570,0.877064,87.7064
514054828,41057570,0.761468,76.1468
514054822,41057570,0.761468,76.1468
514054816,41057570,0.761468,76.1468
514054798,41057570,0.761468,76.1468
514252782,41057570,0.87156,87.156
482679745,41057570,0.87156,87.156
416948801,41057570,0.877064,87.7064
402914238,41057570,0.877064,87.7064
322688187,41057570,0.882569,88.2569
294441962,41057570,0.873394,87.3394
41057570,41057570,0,0
400354852,41057570,0.814679,81.4679
359427494,41057570,0.873394,87.3394
353078721,41057570,0.900917,90.0917
38260414,41057570,0.873394,87.3394
38260410,41057570,0.873394,87.3394
38112399,41057570,0.873394,87.3394
38112395,41057570,0.87156,87.156
156766565,41057570,0.882569,88.2569
156766545,41057570,0.882569,88.2569
156766537,41057570,0.882569,88.2569
156766533,41057570,0.882569,88.2569
156766529,41057570,0.882569,88.2569
156766505,41057570,0.882569,88.2569
149287217,41057570,0.875229,87.5229
21063917,41057570,0.877064,87.7064
21038821,41057570,0.873394,87.3394
241897474,41057570,0.882569,88.2569
32265024,41057570,0.891743,89.1743
18025358,41057570,0.801835,80.1835
47531122,41057570,0.878899,87.8899
204324151,41057570,0.752294,75.2294
195764992,41057570,0.748624,74.8624
KM052275,41057570,0.73945,73.945
AY148187,41057570,0.759633,75.9633
M37899,41057570,0.880734,88.0734
KF214742,41057570,0.875229,87.5229
GQ411199,41057570,0.87156,87.156
62857328,400354852,0.840278,84.0278
9633607,400354852,0.819703,81.9703
6136264,400354852,0.880478,88.0478
138873,400354852,0.883134,88.3134
237642071,400354852,0.812044,81.2044
71658847,400354852,0.906736,90.6736
18999349,400354852,0.877822,87.7822
338826805,400354852,0.717489,71.7489
550455635,400354852,0.826263,82.6263
422933778,400354852,0.810469,81.0469
56698740,400354852,0.649402,64.9402
33235706,400354852,0.784906,78.4906
23334622,400354852,0.082337,8.2337
23334619,400354852,0.832746,83.2746
401715658,400354852,0.229748,22.9748
389617268,400354852,0.814679,81.4679
378941792,400354852,0.776735,77.6735
817524604,400354852,0.7962,79.62
6136266,400354852,0.80367,80.367
6136265,400354852,0.807339,80.7339
726965494,400354852,0.893393,89.3393
726965490,400354852,0.891892,89.1892
726965486,400354852,0.891892,89.1892
726965482,400354852,0.891892,89.1892
726965478,400354852,0.891892,89.1892
753220758,400354852,0.884462,88.4462
208429852,400354852,0.901726,90.1726
34447098,400354852,0.805147,80.5147
23334612,400354852,0.204515,20.4515
698029512,400354852,0.161333,16.1333
672432742,400354852,0.891892,89.1892
672351302,400354852,0.891892,89.1892
302317864,400354852,0.901384,90.1384
283139266,400354852,0.888889,88.8889
229342012,400354852,0.877822,87.7822
212671461,400354852,0.902946,90.2946
182636909,400354852,0.903114,90.3114
166064279,400354852,0.901384,90.1384
164520995,400354852,0.901384,90.1384
92090662,400354852,0.904844,90.4844
22252953,400354852,0.887387,88.7387
601447521,400354852,0.079787,7.9787
557307522,400354852,0.82971,82.971
544446249,400354852,0.893393,89.3393
514054828,400354852,0.847222,84.7222
514054822,400354852,0.847222,84.7222
514054816,400354852,0.840278,84.0278
514054798,400354852,0.840278,84.0278
514252782,400354852,0.883134,88.3134
482679745,400354852,0.881381,88.1381
416948801,400354852,0.891892,89.1892
402914238,400354852,0.893393,89.3393
322688187,400354852,0.883134,88.3134
294441962,400354852,0.891892,89.1892
41057570,400354852,0.814679,81.4679
400354852,400354852,0,0
359427494,400354852,0.893393,89.3393
353078721,400354852,0.901384,90.1384
38260414,400354852,0.89039,89.039
38260410,400354852,0.893393,89.3393
38112399,400354852,0.89039,89.039
38112395,400354852,0.881381,88.1381
156766565,400354852,0.903054,90.3054
156766545,400354852,0.888446,88.8446
156766537,400354852,0.888446,88.8446
156766533,400354852,0.888446,88.8446
156766529,400354852,0.903054,90.3054
156766505,400354852,0.88579,88.579
149287217,400354852,0.893393,89.3393
21063917,400354852,0.884462,88.4462
21038821,400354852,0.87988,87.988
241897474,400354852,0.887118,88.7118
32265024,400354852,0.884462,88.4462
18025358,400354852,0.204515,20.4515
47531122,400354852,0.880478,88.0478
204324151,400354852,0.839437,83.9437
195764992,400354852,0.842254,84.2254
KM052275,400354852,0.80885,80.885
AY148187,400354852,0.839542,83.9542
M37899,400354852,0.889774,88.9774
KF214742,400354852,0.893393,89.3393
GQ411199,400354852,0.882883,88.2883
62857328,359427494,0.871528,87.1528
9633607,359427494,0.866171,86.6171
6136264,359427494,0.810811,81.0811
138873,359427494,0.81982,81.982
237642071,359427494,0.863139,86.3139
71658847,359427494,0.870466,87.0466
18999349,359427494,0.010511,1.0511
338826805,359427494,0.885886,88.5886
550455635,359427494,0.886869,88.6869
422933778,359427494,0.877256,87.7256
56698740,359427494,0.876877,87.6877
33235706,359427494,0.871698,87.1698
23334622,359427494,0.896396,89.6396
23334619,359427494,0.890845,89.0845
401715658,359427494,0.885886,88.5886
389617268,359427494,0.875229,87.5229
378941792,359427494,0.870544,87.0544
817524604,359427494,0.870466,87.0466
6136266,359427494,0.878899,87.8899
6136265,359427494,0.869725,86.9725
726965494,359427494,0.024024,2.4024
726965490,359427494,0.025526,2.5526
726965486,359427494,0.01952,1.952
726965482,359427494,0.016517,1.6517
726965478,359427494,0.012012,1.2012
753220758,359427494,0.816817,81.6817
208429852,359427494,0.81982,81.982
34447098,359427494,0.865809,86.5809
23334612,359427494,0.882883,88.2883
698029512,359427494,0.885886,88.5886
672432742,359427494,0.007508,0.7508
672351302,359427494,0.009009,0.9009
302317864,359427494,0.865052,86.5052
283139266,359427494,0.034535,3.4535
229342012,359427494,0.81982,81.982
212671461,359427494,0.870017,87.0017
182636909,359427494,0.868512,86.8512
166064279,359427494,0.866782,86.6782
164520995,359427494,0.865052,86.5052
92090662,359427494,0.868512,86.8512
22252953,359427494,0.084084,8.4084
601447521,359427494,0.878378,87.8378
557307522,359427494,0.884058,88.4058
544446249,359427494,0.021021,2.1021
514054828,359427494,0.875,87.5
514054822,359427494,0.873264,87.3264
514054816,359427494,0.876736,87.6736
514054798,359427494,0.876736,87.6736
514252782,359427494,0.048048,4.8048
482679745,359427494,0.042042,4.2042
416948801,359427494,0.018018,1.8018
402914238,359427494,0.010511,1.0511
322688187,359427494,0.81982,81.982
294441962,359427494,0.006006,0.6006
41057570,359427494,0.873394,87.3394
400354852,359427494,0.893393,89.3393
359427494,359427494,0,0
353078721,359427494,0.868512,86.8512
38260414,359427494,0.007508,0.7508
38260410,359427494,0.037538,3.7538
38112399,359427494,0.007508,0.7508
38112395,359427494,0.039039,3.9039
156766565,359427494,0.816817,81.6817
156766545,359427494,0.816817,81.6817
156766537,359427494,0.816817,81.6817
156766533,359427494,0.816817,81.6817
156766529,359427494,0.816817,81.6817
156766505,359427494,0.816817,81.6817
149287217,359427494,0.009009,0.9009
21063917,359427494,0.81982,81.982
21038821,359427494,0.042042,4.2042
241897474,359427494,0.815315,81.5315
32265024,359427494,0.810811,81.0811
18025358,359427494,0.884384,88.4384
47531122,359427494,0.807808,80.7808
204324151,359427494,0.87988,87.988
195764992,359427494,0.884384,88.4384
KM052275,359427494,0.876106,87.6106
AY148187,359427494,0.902402,90.2402
M37899,359427494,0.81982,81.982
KF214742,359427494,0.021021,2.1021
GQ411199,359427494,0.087087,8.7087
62857328,353078721,0.883681,88.3681
9633607,353078721,0.907063,90.7063
6136264,353078721,0.882353,88.2353
138873,353078721,0.878893,87.8893
237642071,353078721,0.881387,88.1387
71658847,353078721,0.079585,7.9585
18999349,353078721,0.865052,86.5052
338826805,353078721,0.896194,89.6194
550455635,353078721,0.890909,89.0909
422933778,353078721,0.902527,90.2527
56698740,353078721,0.894464,89.4464
33235706,353078721,0.883019,88.3019
23334622,353078721,0.899654,89.9654
23334619,353078721,0.876761,87.6761
401715658,353078721,0.896194,89.6194
389617268,353078721,0.899083,89.9083
378941792,353078721,0.898687,89.8687
817524604,353078721,0.889273,88.9273
6136266,353078721,0.897248,89.7248
6136265,353078721,0.902752,90.2752
726965494,353078721,0.868512,86.8512
726965490,353078721,0.868512,86.8512
726965486,353078721,0.868512,86.8512
726965482,353078721,0.868512,86.8512
726965478,353078721,0.865052,86.5052
753220758,353078721,0.882353,88.2353
208429852,353078721,0.875433,87.5433
34447098,353078721,0.904412,90.4412
23334612,353078721,0.910035,91.0035
698029512,353078721,0.901384,90.1384
672432742,353078721,0.866782,86.6782
672351302,353078721,0.866782,86.6782
302317864,353078721,0.017301,1.7301
283139266,353078721,0.868512,86.8512
229342012,353078721,0.884083,88.4083
212671461,353078721,0.071057,7.1057
182636909,353078721,0.051903,5.1903
166064279,353078721,0.048443,4.8443
164520995,353078721,0.00692,0.692
92090662,353078721,0.076125,7.6125
22252953,353078721,0.866782,86.6782
601447521,353078721,0.908304,90.8304
557307522,353078721,0.887681,88.7681
544446249,353078721,0.866782,86.6782
514054828,353078721,0.883681,88.3681
514054822,353078721,0.883681,88.3681
514054816,353078721,0.883681,88.3681
514054798,353078721,0.883681,88.3681
514252782,353078721,0.861592,86.1592
482679745,353078721,0.870242,87.0242
416948801,353078721,0.866782,86.6782
402914238,353078721,0.866782,86.6782
322688187,353078721,0.878893,87.8893
294441962,353078721,0.866782,86.6782
41057570,353078721,0.900917,90.0917
400354852,353078721,0.901384,90.1384
359427494,353078721,0.868512,86.8512
353078721,353078721,0,0
38260414,353078721,0.866782,86.6782
38260410,353078721,0.870242,87.0242
38112399,353078721,0.866782,86.6782
38112395,353078721,0.870242,87.0242
156766565,353078721,0.877163,87.7163
156766545,353078721,0.877163,87.7163
156766537,353078721,0.878893,87.8893
156766533,353078721,0.877163,87.7163
156766529,353078721,0.877163,87.7163
156766505,353078721,0.877163,87.7163
149287217,353078721,0.866782,86.6782
21063917,353078721,0.878893,87.8893
21038821,353078721,0.868512,86.8512
241897474,353078721,0.875433,87.5433
32265024,353078721,0.892734,89.2734
18025358,353078721,0.910035,91.0035
47531122,353078721,0.880623,88.0623
204324151,353078721,0.868512,86.8512
195764992,353078721,0.866782,86.6782
KM052275,353078721,0.892035,89.2035
AY148187,353078721,0.892734,89.2734
M37899,353078721,0.878893,87.8893
KF214742,353078721,0.866782,86.6782
GQ411199,353078721,0.868512,86.8512
62857328,38260414,0.873264,87.3264
9633607,38260414,0.871747,87.1747
6136264,38260414,0.810811,81.0811
138873,38260414,0.81982,81.982
237642071,38260414,0.863139,86.3139
71658847,38260414,0.868739,86.8739
18999349,38260414,0.006006,0.6006
338826805,38260414,0.885886,88.5886
550455635,38260414,0.888889,88.8889
422933778,38260414,0.875451,87.5451
56698740,38260414,0.869369,86.9369
33235706,38260414,0.867925,86.7925
23334622,38260414,0.894895,89.4895
23334619,38260414,0.894366,89.4366
401715658,38260414,0.884384,88.4384
389617268,38260414,0.875229,87.5229
378941792,38260414,0.870544,87.0544
817524604,38260414,0.868739,86.8739
6136266,38260414,0.880734,88.0734
6136265,38260414,0.875229,87.5229
726965494,38260414,0.01952,1.952
726965490,38260414,0.021021,2.1021
726965486,38260414,0.015015,1.5015
726965482,38260414,0.012012,1.2012
726965478,38260414,0.007508,0.7508
753220758,38260414,0.818318,81.8318
208429852,38260414,0.818318,81.8318
34447098,38260414,0.865809,86.5809
23334612,38260414,0.882883,88.2883
698029512,38260414,0.887387,88.7387
672432742,38260414,0.003003,0.3003
672351302,38260414,0.004505,0.4505
302317864,38260414,0.863322,86.3322
283139266,38260414,0.03003,3.003
229342012,38260414,0.818318,81.8318
212671461,38260414,0.87175,87.175
182636909,38260414,0.868512,86.8512
166064279,38260414,0.866782,86.6782
164520995,38260414,0.865052,86.5052
92090662,38260414,0.868512,86.8512
22252953,38260414,0.07958,7.958
601447521,38260414,0.878378,87.8378
557307522,38260414,0.887681,88.7681
544446249,38260414,0.016517,1.6517
514054828,38260414,0.875,87.5
514054822,38260414,0.876736,87.6736
514054816,38260414,0.875,87.5
514054798,38260414,0.876736,87.6736
514252782,38260414,0.043544,4.3544
